customer_id,terminal_id,transaction_date,amount
C043149925,3000421225,3/9/2025,4376923
C043149915,3000421328,3/24/2025,3202073
C043149916,3000421414,2/3/2025,2003350
C043149917,3000421476,1/21/2025,2117997
C043149927,3000421658,2/5/2025,2389729
C043149928,3000421902,1/23/2025,4122611
C043149918,3000422071,2/16/2025,2216767
C043149929,3000422129,1/11/2025,1172664
C043149930,3000422143,2/3/2025,3724578
C043149919,3000422370,2/8/2025,24776
C043149931,3000422631,1/23/2025,1438429
C043149932,3000422734,3/14/2025,2428583
C043149942,3000422875,1/2/2025,1000566
C043149943,3000423119,1/4/2025,1948985
C043149933,3000423274,3/13/2025,3039512
C043149934,3000423432,3/6/2025,3926836
C043149935,3000423463,2/5/2025,2788053
C043149944,3000423511,2/3/2025,1890213
C043149936,3000423559,3/1/2025,3198970
C043149946,3000423683,2/3/2025,4938652
C043149947,3000423700,1/19/2025,1880394
C043149939,3000423731,1/21/2025,4604431
C043149937,3000423779,2/25/2025,4740567
C043149945,3000423793,1/20/2025,363649
C043149938,3000423834,3/24/2025,737947
C043149948,3000423906,3/21/2025,1860270
C043149949,3000423920,2/15/2025,3286562
C043149950,3000424068,1/19/2025,3032349
C043149951,3000424123,3/15/2025,760636
C043149960,3000424154,1/15/2025,4952869
C043149962,3000424415,3/17/2025,3478737
C043149963,3000424477,1/6/2025,672438
C043149952,3000424831,2/2/2025,969363
C043149954,3000425027,1/16/2025,4987853
C043149955,3000425041,2/18/2025,1813423
C043149956,3000425096,2/23/2025,1583960
C043149957,3000425429,1/26/2025,4933408
C043149964,3000425508,2/12/2025,1638998
C043149965,3000425742,3/29/2025,1882097
C043149958,3000426055,2/16/2025,3629750
C043149966,3000426299,2/10/2025,1379556
C043149959,3000426330,1/30/2025,2357249
C043149968,3000426914,3/22/2025,204293
C043149981,3000427272,2/10/2025,4968049
C043149982,3000427313,3/25/2025,4339243
C043149969,3000427454,1/26/2025,299517
C043149970,3000427492,1/17/2025,4130707
C043149984,3000427526,2/27/2025,3048421
C043149983,3000427605,2/3/2025,54879
C043149971,3000427629,1/16/2025,3761687
C043149972,3000427856,1/19/2025,1911255
C043149985,3000428073,2/6/2025,797911
C043149986,3000428145,1/5/2025,1544287
C043149974,3000428293,2/4/2025,2459435
C043149987,3000428444,1/17/2025,4383057
C043149976,3000428509,1/10/2025,32527
C043149975,3000428554,1/11/2025,4520010
C043149973,3000428671,1/31/2025,3812189
C043149977,3000428808,1/22/2025,600349
C043149989,3000428846,2/4/2025,4373958
C043149978,3000428884,1/21/2025,4121741
C043149979,3000428901,1/9/2025,1857538
C043149990,3000428925,2/28/2025,258506
C043150000,3000428949,1/5/2025,3699070
C043149988,3000428956,1/30/2025,4566438
C043150001,3000429276,1/29/2025,1642751
C043149992,3000429472,1/7/2025,4520341
C043150002,3000429575,1/4/2025,1671249
C043150005,3000429623,3/27/2025,770106
C043149993,3000429647,1/15/2025,3049066
C043149994,3000429692,1/26/2025,1429817
C043150006,3000429719,3/17/2025,1761574
C043150003,3000429764,3/27/2025,1245805
C043149995,3000430029,1/26/2025,3358757
C043149996,3000430050,1/24/2025,750253
C043149997,3000430074,3/3/2025,4617820
C043150008,3000430139,1/3/2025,2506861
C043149998,3000430373,1/27/2025,4018307
C043149999,3000430452,3/20/2025,3840336
C043150021,3000430531,1/27/2025,4569746
C043150020,3000430627,2/16/2025,3124516
C043150010,3000430720,1/30/2025,2173930
C043150011,3000430744,3/12/2025,3992369
C043150024,3000430933,1/4/2025,4292192
C043150023,3000431019,3/3/2025,3230199
C043150026,3000431071,2/14/2025,4248604
C043150012,3000431112,2/10/2025,572419
C043150025,3000431215,1/13/2025,2795741
C043150013,3000431325,2/23/2025,2610260
C043150014,3000431428,3/13/2025,4737902
C043150015,3000431442,2/26/2025,2796360
C043150027,3000431514,2/5/2025,4114536
C043150028,3000431703,2/21/2025,73204
C043150016,3000431741,1/7/2025,1939551
C043150017,3000431916,1/8/2025,4299666
C043150018,3000432016,3/10/2025,1499121
C043150029,3000432054,1/1/2025,3811506
C043150032,3000432126,2/27/2025,4690670
C043150019,3000432298,2/8/2025,3565762
C043150031,3000432377,1/3/2025,2680532
C043150033,3000432456,1/11/2025,146709
C043150036,3000432827,1/25/2025,4757191
C043150037,3000432896,2/15/2025,4656866
C043150035,3000432951,3/18/2025,4878886
C043150038,3000433044,3/7/2025,3718085
C043150042,3000433185,2/17/2025,2848397
C043150039,3000433439,2/27/2025,1871972
C043150043,3000433453,3/29/2025,4839333
C043150060,3000433491,1/2/2025,2169714
C043150061,3000433714,3/23/2025,508461
C043150044,3000433862,1/29/2025,4211109
C043150062,3000433903,3/8/2025,3319924
C043150045,3000434065,2/27/2025,4966991
C043150046,3000434182,1/13/2025,2571115
C043150047,3000434209,1/21/2025,1674535
C043150048,3000434278,1/11/2025,1051921
C043150063,3000434326,2/19/2025,3524802
C043150049,3000434340,1/1/2025,145101
C043150064,3000434625,2/25/2025,1791156
C043150066,3000434876,3/25/2025,4596417
C043150067,3000434900,1/3/2025,2477970
C043150065,3000434986,1/28/2025,2500798
C043150068,3000435323,1/22/2025,3515396
C043150050,3000435677,2/3/2025,369952
C043150051,3000435725,2/5/2025,1814843
C043150069,3000435945,3/30/2025,3332678
C043150070,3000436021,2/12/2025,3117320
C043150052,3000437743,1/18/2025,4133325
C043150053,3000437932,3/26/2025,1652450
C043150054,3000438032,1/22/2025,1398484
C043150055,3000438063,1/21/2025,4131881
C043150056,3000438087,2/2/2025,4615615
C043150058,3000438142,2/17/2025,1455818
C043150057,3000438283,2/28/2025,1025013
C043150059,3000438393,1/11/2025,3764446
C043150080,3000438410,2/7/2025,3458105
C043150081,3000438434,2/7/2025,3792974
C043150071,3000438489,3/2/2025,3885693
C043150073,3000438829,2/15/2025,607039
C043150083,3000438843,2/16/2025,3505047
C043150084,3000438867,1/17/2025,107800
C043150074,3000438922,2/20/2025,671970
C043150072,3000438960,2/9/2025,4314167
C043150085,3000439084,3/9/2025,3885741
C043150075,3000439149,3/7/2025,2969041
C043150086,3000439228,2/6/2025,195499
C043150077,3000439314,1/28/2025,544305
C043150087,3000439479,2/27/2025,3346693
C043150078,3000439558,2/9/2025,4986413
C043150088,3000439747,3/23/2025,2790963
C043150100,3000439864,3/1/2025,885622
C043150101,3000439888,3/7/2025,4463332
C043150090,3000440222,3/24/2025,420987
C043150102,3000440318,1/2/2025,4868800
C043150103,3000440332,2/2/2025,4994693
C043150092,3000440459,1/15/2025,4950446
C043150093,3000440514,1/1/2025,2849325
C043150094,3000440806,1/2/2025,3982240
C043150095,3000440923,1/23/2025,3931641
C043150105,3000441274,1/18/2025,4764987
C043150096,3000441418,3/29/2025,596657
C043150106,3000441580,2/25/2025,3705201
C043150099,3000441700,3/20/2025,2561058
C043150107,3000441724,2/26/2025,4898189
C043150109,3000442020,3/17/2025,3289742
C043150120,3000442123,1/13/2025,4262469
C043150121,3000442226,2/9/2025,284468
C043150111,3000442484,2/18/2025,1198632
C043150122,3000442714,1/11/2025,4994468
C043150112,3000442893,3/15/2025,368912
C043150123,3000443034,2/13/2025,1249744
C043150113,3000443113,3/29/2025,3085236
C043150114,3000443467,2/27/2025,3718751
C043150115,3000443522,3/12/2025,992420
C043150125,3000443663,1/11/2025,2907657
C043150116,3000443766,2/27/2025,1235019
C043150126,3000443900,1/27/2025,4409237
C043150127,3000443979,1/23/2025,3793868
C043150128,3000443993,3/20/2025,1956634
C043150129,3000444031,2/3/2025,4759771
C043150117,3000444127,3/10/2025,3891511
C043150118,3000444141,1/3/2025,2679303
C043150130,3000444361,3/10/2025,2354671
C043150140,3000444402,1/29/2025,609457
C043150131,3000444457,1/12/2025,2988724
C043150141,3000444471,2/28/2025,1390698
C043150132,3000444529,1/16/2025,2166076
C043150142,3000444543,2/25/2025,4266254
C043150143,3000444859,3/22/2025,2264314
C043150135,3000445131,1/1/2025,2097756
C043150144,3000445265,1/22/2025,2449553
C043150145,3000445928,1/4/2025,2668409
C043150136,3000446176,3/19/2025,553269
C043150146,3000446190,1/22/2025,72465
C043150137,3000446255,3/19/2025,575979
C043150147,3000446279,1/19/2025,462821
C043150148,3000446420,3/20/2025,3880795
C043150149,3000446475,2/12/2025,3728841
C043150138,3000446695,3/22/2025,1834625
C043150150,3000446781,3/24/2025,2906883
C043150139,3000446846,1/8/2025,4186043
C043150160,3000446884,2/14/2025,1948843
C043150161,3000446949,2/10/2025,973752
C043150151,3000447056,1/10/2025,883303
C043150162,3000447128,3/16/2025,54593
C043150152,3000447197,2/13/2025,3085850
C043150153,3000447362,1/1/2025,1489466
C043150154,3000447472,2/2/2025,2728034
C043150155,3000447719,2/6/2025,4457700
C043150163,3000447922,2/12/2025,1525858
C043150165,3000449854,3/18/2025,1354736
C043150166,3000449919,1/6/2025,4498325
C043150157,3000450119,1/16/2025,1066325
C043150158,3000450229,3/8/2025,2947801
C043150167,3000450315,1/27/2025,150544
C043150168,3000450494,2/24/2025,1195785
C043150159,3000450573,2/7/2025,2681371
C043150171,3000450652,1/16/2025,470697
C043150180,3000450724,1/10/2025,3618311
C043150170,3000450865,2/21/2025,4820234
C043150173,3000451116,1/16/2025,3123583
C043150182,3000451147,1/10/2025,953735
C043150172,3000451192,3/14/2025,3634024
C043150183,3000451408,1/13/2025,603398
C043150174,3000451628,1/1/2025,1201191
C043150175,3000451673,2/10/2025,1128085
C043150184,3000451721,1/5/2025,1283982
C043150185,3000451745,2/15/2025,2021368
C043150186,3000451862,2/2/2025,2626868
C043150188,3000452137,2/2/2025,968079
C043150176,3000452168,1/2/2025,1989366
C043150177,3000452199,1/9/2025,3795472
C043150189,3000452436,2/11/2025,1442980
C043150191,3000452467,1/5/2025,2431412
C043150192,3000452481,3/11/2025,3615547
C043150193,3000452663,1/4/2025,2035172
C043150194,3000452876,3/25/2025,1205271
C043150196,3000453134,3/2/2025,861539
C043150199,3000453433,2/20/2025,4823039
C043150220,3000453536,1/19/2025,2454240
C043150201,3000453660,3/17/2025,558558
C043150202,3000453725,1/21/2025,4283693
C043150203,3000453866,2/3/2025,4849870
C043150204,3000453897,1/5/2025,572078
C043150222,3000453921,2/14/2025,4884802
C043150221,3000454038,3/25/2025,4063259
C043150205,3000454162,2/11/2025,2942515
C043150206,3000454227,2/9/2025,891710
C043150207,3000454344,2/15/2025,3257809
C043150223,3000454382,3/19/2025,4257825
C043150227,3000454595,3/3/2025,2068086
C043150228,3000454667,2/25/2025,1755569
C043150229,3000454681,2/23/2025,1660072
C043150208,3000455114,2/26/2025,605036
C043150232,3000455152,2/15/2025,510033
C043150233,3000455248,3/2/2025,4483575
C043150210,3000455444,3/3/2025,4059416
C043150234,3000455475,2/19/2025,377539
C043150235,3000455516,3/18/2025,2339611
C043150211,3000455585,1/13/2025,1918877
C043150213,3000455736,1/17/2025,2395529
C043150240,3000456087,1/10/2025,2469991
C043150214,3000456238,1/12/2025,963091
C043150241,3000456290,1/13/2025,4546498
C043150215,3000456386,2/27/2025,2547853
C043150243,3000456427,1/20/2025,709148
C043150216,3000456441,1/4/2025,3517326
C043150245,3000456740,1/2/2025,2402644
C043150246,3000456812,2/21/2025,510418
C043150247,3000457015,3/10/2025,1924423
C043150248,3000457118,2/7/2025,69489
C043150249,3000457228,3/25/2025,2945555
C043150250,3000457321,1/20/2025,4291120
C043150217,3000457345,1/11/2025,1998354
C043150219,3000457493,1/27/2025,4740977
C043150218,3000457589,1/2/2025,1175065
C043150252,3000457682,1/12/2025,3533605
C043150262,3000458287,2/13/2025,225003
C043150255,3000458304,3/16/2025,1955926
C043150263,3000458342,3/6/2025,3543550
C043150265,3000458452,1/27/2025,3306196
C043150266,3000458517,2/18/2025,3199077
C043150264,3000458562,3/10/2025,2027901
C043150257,3000458689,3/22/2025,371617
C043150258,3000458706,3/11/2025,2621443
C043150280,3000459019,1/21/2025,1805161
C043150267,3000459057,3/23/2025,202361
C043150268,3000459301,1/20/2025,4332946
C043150281,3000459332,3/9/2025,4935488
C043150282,3000459356,3/7/2025,3426634
C043150269,3000460068,3/23/2025,2405650
C043150270,3000461254,2/17/2025,3400399
C038340832,952866490,3/25/2025,940285
C038341109,952879106,2/17/2025,809793
C036148837,952881004,2/8/2025,29153
C036481044,952881035,1/7/2025,532608
C031617975,952926268,3/3/2025,3170857
C036488152,952927155,2/1/2025,43552
C035151506,952959150,3/7/2025,1266609
C035152276,952965874,2/5/2025,472148
C031642698,952966761,2/21/2025,3820768
C043145495,952975644,3/13/2025,650481
C037914809,953056173,3/28/2025,4511597
C037153561,953071770,3/11/2025,1769057
C036487329,952938829,3/4/2025,3111958
C035301751,952944275,1/24/2025,2597182
C038815246,952945423,3/12/2025,369386
C036148886,952945746,3/13/2025,4863476
C036481224,952949775,3/13/2025,4752883
C036147630,952950092,3/10/2025,3272341
C036147649,952950315,1/16/2025,2900464
C038816528,952951178,2/1/2025,4723441
C038815229,952951202,1/7/2025,3376812
C036147976,952953141,3/21/2025,4754425
C038815036,952954526,3/4/2025,2349471
C036147407,952954753,1/18/2025,3998221
C032615244,953091059,1/27/2025,2681281
C042903246,953091987,3/14/2025,967651
C042371815,953092087,2/23/2025,3520514
C031642825,953092692,1/6/2025,818166
C036063124,953094751,2/13/2025,3047435
C031643780,953095088,2/11/2025,3179597
C042373498,953095167,3/2/2025,3697916
C043090710,953098292,1/1/2025,3687773
C042860830,953098546,1/28/2025,307989
C037154531,953098766,3/27/2025,2396232
C036062886,953099653,3/26/2025,3766258
C042588409,953100863,2/15/2025,4430651
C042862445,953102472,2/21/2025,4496668
C042372525,953103266,1/1/2025,186315
C036061189,953103390,2/1/2025,4033373
C036063460,953105150,3/15/2025,1907138
C025618647,953105411,2/12/2025,1596874
C041362221,953105837,1/7/2025,2377284
C037154061,953106418,2/14/2025,3515452
C025618580,953107941,2/22/2025,490440
C042786684,953110080,1/6/2025,4490445
C043144548,953111630,2/22/2025,1808909
C037913288,953111805,1/1/2025,2200895
C037913289,953112022,3/28/2025,4859689
C037913290,953113476,1/30/2025,739649
C043080745,953113902,1/18/2025,4417390
C031006369,953114648,3/25/2025,2959242
C031064620,953114930,3/28/2025,2382681
C036768188,953115195,3/14/2025,137903
C036768189,953115243,1/23/2025,4551257
C031005487,953115559,3/23/2025,2034012
C031064028,953116501,3/15/2025,3881759
C032385567,953117979,3/17/2025,4853437
C032384720,953119306,2/2/2025,4007291
C039924800,953119492,2/17/2025,3141119
C036758031,953120410,1/31/2025,1900969
C042904169,953120441,1/29/2025,1830843
C043146083,953121266,3/16/2025,2266523
C042372756,953121376,3/30/2025,4124227
C041654593,953121390,2/17/2025,2067235
C043081545,953121503,3/2/2025,3795864
C043129754,953121558,2/20/2025,136805
C043090651,953121840,1/22/2025,838429
C036063086,953121936,1/24/2025,2525676
C025617369,953122005,2/2/2025,4072186
C041361798,953123899,3/10/2025,1050129
C031005945,953123916,3/23/2025,4249429
C036759045,953124841,2/2/2025,3767182
C039924853,953125257,2/22/2025,1152595
C032614754,953125628,2/21/2025,1293069
C036767849,953125824,3/15/2025,2122692
C039908868,953126443,2/17/2025,4885104
C040326294,953126917,1/2/2025,335999
C036062170,953127141,1/15/2025,3533246
C041363985,953128447,3/16/2025,1498087
C035152807,953128492,1/20/2025,251817
C041363991,953129334,3/22/2025,1679001
C043130728,953129444,3/12/2025,2737914
C043080334,953132662,3/10/2025,4884945
C031006627,953132851,1/12/2025,2632003
C042587823,953134422,1/4/2025,3857477
C042787239,953135735,2/3/2025,184421
C025617952,953136488,2/10/2025,3424950
C032616260,953136660,3/17/2025,4739891
C042372075,953137320,3/15/2025,148824
C036767692,953138671,3/29/2025,4469240
C039910178,953139290,1/17/2025,4155275
C042905486,953141112,1/19/2025,4024011
C042956079,953142607,1/6/2025,1234924
C043145643,953143556,1/15/2025,1648367
C031641737,953145440,2/23/2025,991763
C042954583,953146014,3/28/2025,4599569
C036062862,953147262,2/4/2025,4617590
C036769267,953147705,2/14/2025,3386428
C032385275,953148386,1/7/2025,2573776
C041653103,953148465,1/19/2025,3167218
C036759140,953148489,3/2/2025,4994175
C041363357,953148764,1/15/2025,2510105
C043080418,953148946,2/2/2025,1505050
C042787115,953149888,1/14/2025,1635228
C031006226,953149967,3/13/2025,3400172
C031006227,953149998,2/5/2025,3395573
C041653333,953150057,3/17/2025,4150840
C041653334,953150088,3/9/2025,2221814
C037154879,953150370,1/4/2025,4762259
C042372121,953151188,2/23/2025,4547244
C036821401,953156516,2/16/2025,3181154
C038341161,953156853,2/13/2025,1550750
C036481364,953156970,3/5/2025,2590257
C032616766,953158565,2/27/2025,1302024
C042861568,953159304,2/26/2025,3238197
C042955371,953159799,1/17/2025,2096245
C042955372,953159964,2/13/2025,431801
C042954582,953160054,1/27/2025,4222116
C042586940,953161350,3/12/2025,2688302
C032609124,953162247,2/21/2025,3061112
C032608003,953163354,2/10/2025,4994856
C037932241,953163419,3/7/2025,2627900
C032616239,953164942,1/7/2025,1946384
C035357138,953166472,1/27/2025,3562284
C035358223,953170587,1/12/2025,4470037
C035358224,953170886,3/21/2025,4704949
C035357469,953173100,3/28/2025,1589138
C042862433,953173904,2/18/2025,2727096
C035357635,953174808,3/29/2025,4722941
C037932296,953177830,1/18/2025,4329209
C035357218,953178813,2/6/2025,3281713
C032615025,953183004,1/19/2025,4015421
C042861695,953183602,3/29/2025,4637241
C035358034,953183736,1/11/2025,1832493
C042862847,953183963,1/28/2025,4794040
C042860308,953190691,3/23/2025,2310063
C035359152,953191234,3/1/2025,1717010
C032607276,953191636,3/25/2025,3196493
C035357032,953192994,2/23/2025,3066188
C032607844,953197188,2/23/2025,904943
C042957841,953197339,1/16/2025,3386013
C032607780,953197724,2/5/2025,617628
C032616687,953198453,2/21/2025,1847114
C037932055,953198958,2/26/2025,1676215
C037932044,953200536,1/3/2025,1724579
C035358299,953202963,1/22/2025,1123232
C042956598,953204716,1/30/2025,27185
C042586957,953205421,2/28/2025,3386587
C032615415,953205816,1/2/2025,2310511
C042786765,953222424,1/20/2025,2990447
C042588722,953234810,1/10/2025,2418991
C035357972,953244776,3/21/2025,1302390
C035357213,953245357,3/30/2025,4847548
C035357214,953247416,2/22/2025,645574
C042587639,953248475,3/6/2025,4057440
C032616056,953251370,3/9/2025,85229
C031642549,953256289,1/3/2025,4743708
C039910953,953256966,3/21/2025,656351
C031643022,953259455,3/19/2025,1741743
C037914086,953264440,3/24/2025,693543
C037914714,953265863,2/9/2025,3878148
C039926194,953268307,2/20/2025,256518
C032384787,953273701,2/13/2025,4354896
C039909535,953276551,2/4/2025,4724356
C042373518,953296593,2/8/2025,4080727
C035151792,953307655,1/27/2025,1304649
C031642432,953312846,2/3/2025,2355461
C033781749,953338086,1/19/2025,4295419
C042371966,953340290,1/30/2025,2013665
C039909628,953354927,1/9/2025,1472350
C039910892,953505499,2/26/2025,2169623
C035152103,953524551,2/14/2025,3203281
C043128874,953615011,2/25/2025,1450878
C032389988,953615468,2/13/2025,3151750
C040326951,953529422,3/27/2025,365110
C036757677,953531643,1/5/2025,1259798
C025617317,953531825,3/18/2025,164058
C037154578,953532121,3/16/2025,4804847
C031064259,953532736,3/26/2025,4363404
C031005040,953532822,2/11/2025,3708587
